央视频道,#genre#
CIBN 骄阳剧场,http://cinb1.peoplevideo.cn/hls/vCIBNJDJC/1800/vCIBNJDJC.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664

CHC高清电影HD,rtmp://58.200.131.2:1935/livetv/chchd
CHC家庭电影,rtmp://58.200.131.2:1935/livetv/chctv
CHC动作电影,rtmp://58.200.131.2:1935/livetv/chcatv

高清电影台,http://tx.hls.huya.com/huyalive/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1.m3u8
家庭影院,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240278_1/encoder/0/playlist.m3u8
亚洲电影,http://aldirect.hls.huya.com:80/huyalive/28466698-2689662310-11552011658733813760-3048959582-10057-A-1525512946-1_2000.m3u8
星影电影,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240279_1/encoder/0/playlist.m3u8#http://1.180.237.9/live.aishang.ctlcdn.com/00000110240279_1/encoder/0/playlist.m3u8
海外影院,http://tx.hls.huya.com/huyalive/28466698-2689654812-11551979455069028352-2847687626-10057-A-1525510268-1.m3u8
海外剧场,http://tx.hls.huya.com/huyalive/29141112-2689675788-11552069546303029248-2847687634-10057-A-0-1.m3u8
戏剧影院,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240276_1/encoder/0/playlist.m3u8#http://1.180.237.9/live.aishang.ctlcdn.com/00000110240276_1/encoder/0/playlist.m3u8
高清影视,http://tx.hls.huya.com/huyalive/29359996-2689607744-11551777299548340224-2847687540-10057-A-0-1.m3u8
恐怖电影,http://aldirect.hls.huya.com:80/huyalive/29106097-2689286606-11550398022340837376-2789274544-10057-A-0-1.m3u8
惊魂电影,http://aldirect.hls.huya.com/huyalive/1448686674-1448686674-6222061886981013504-2789274590-10057-A-0-1_1200.m3u8
金庸武侠,https://aldirect.hls.huya.com/huyalive/29359996-2689645314-11551938661469650944-2847687586-10057-A-0-1_2000.m3u8
虎牙电影,http://aldirect.hls.huya.com:80/huyalive/29106097-2689453724-11551115788685410304-2847687506-10057-A-1525422901-1.m3u8
虎牙电视剧,http://aldirect.hls.huya.com/huyalive/29106097-2689284984-11550391055903883264-2847699150-10057-A-0-1.m3u8
周星驰电影,https://tx.hls.huya.com/huyalive/94525224-2460685313-10568562945082523648-2789274524-10057-A-0-1_2000.m3u8
周润发电影,http://tx.hls.huya.com/huyalive/94525224-2460685774-10568564925062447104-2789253840-10057-A-0-1_1200.m3u8
刘德华电影,http://tx.hls.huya.com/huyalive/94525224-2467341872-10597152648291418112-2789274550-10057-A-0-1_2000.m3u8
甄子丹电影,http://tx.hls.huya.com/huyalive/29169025-2686219938-11537226783573147648-2847699096-10057-A-1524024759-1_2000.m3u8
李连杰电影,https://js.hls.huya.com/huyalive/94525224-2460686093-10568566295157014528-2789253848-10057-A-0-1_2000.m3u8
洪金宝电影,https://tx.hls.huya.com/huyalive/29106097-2689406282-11550912026846953472-2789274558-10057-A-0-1_2000.m3u8
林正英电影,http://tx.hls.huya.com/huyalive/94525224-2460686034-10568566041753944064-2789274542-10057-A-0-1_2000.m3u8
好莱坞电影,http://aldirect.hls.huya.com/huyalive/30765679-2484192572-10669525853706125312-2847687498-10057-A-0-1_1200.m3u8
科幻电影,http://aldirect.hls.huya.com/huyalive/28466698-2689656864-11551988268341919744-2847699194-10057-A-0-1_1200.m3u8
怪物科幻,http://js.hls.huya.com/huyalive/30765679-2478268764-10644083292078342144-2847699106-10057-A-0-1_1200.m3u8
漫威电影,http://aldirect.hls.huya.com/huyalive/30765679-2504742278-10757786168918540288-3049003128-10057-A-0-1_1200.m3u8
灾难电影,http://aldirect.hls.huya.com/huyalive/29169025-2686219962-11537226886652362752-2710080226-10057-A-0-1_1200.m3u8
丧尸电影,http://tx.hls.huya.com/huyalive/29106097-2689286606-11550398022340837376-2789274544-10057-A-0-1.m3u8
虎牙动漫,http://tx.hls.huya.com/huyalive/28466698-2689661530-11552008308659322880-3049003102-10057-A-0-1.m3u8
虎牙电影,http://tx.hls.huya.com/huyalive/30765679-2554414680-10971127511022305280-3048991634-10057-A-0-1.m3u8

香港电影 HD,http://aldirect.hls.huya.com/huyalive/29106097-2689453724-11551115788685410304-2847687506-10057-A-1525422901-1_1200.m3u8
漫威电影 HD,http://tx.hls.huya.com/huyalive/30765679-2504742278-10757786168918540288-3049003128-10057-A-0-1.m3u8
港台电影 HD,http://tx.hls.huya.com/huyalive/29106097-2689406282-11550912026846953472-2789274558-10057-A-0-1_1200.m3u8
周润发,http://aldirect.hls.huya.com/huyalive/94525224-2460685774-10568564925062447104-2789253840-10057-A-0-1_1200.m3u8
香港女神,http://aldirect.hls.huya.com/huyalive/94525224-2472147404-10617792251071299584-2777026638-10057-A-0-1_1200.m3u8
警匪影视,http://aldirect.hls.huya.com/huyalive/29169025-2686220598-11537229618251563008-2847687556-10057-A-1524043048-1_1200.m3u8
电影轮播,http://al.hls.huya.com/huyalive/94525224-2460686093-10568566295157014528-2789253848-10057-A-0-1.m3u8
徐峥,https://aldirect.hls.huya.com/huyalive/29106097-2689278568-11550363499393712128-2710090468-10057-A-0-1_1200.m3u8
徐峥,http://tx.hls.huya.com/huyalive/30765679-2689675828-11552069718101721088-3048991626-10057-A-0-1.m3u8
黄渤,https://aldirect.hls.huya.com/huyalive/30765679-2554414680-10971127511022305280-3048991634-10057-A-0-1_1200.m3u8
赌博,http://tx.hls.huya.com/huyalive/29106097-2689446042-11551082794746642432-2789253870-10057-A-0-1.m3u8
刘德华,http://aldirect.hls.huya.com/huyalive/94525224-2467341872-10597152648291418112-2789274550-10057-A-0-1_1200.m3u8
林正英,http://aldirect.hls.huya.com/huyalive/94525224-2460686034-10568566041753944064-2789274542-10057-A-0-1_1200.m3u8
甄子丹,http://aldirect.hls.huya.com/huyalive/28466698-2689658976-11551997339312848896-2789274534-10057-A-0-1.m3u8
相声,http://aldirect.hls.huya.com/huyalive/29106097-2689281338-11550375396453122048-2777038134-10057-A-0-1.m3u8


济公,https://aldirect.hls.huya.com/huyalive/29169025-2686221242-11537232384210501632-2847687560-10057-A-0-1_1200.m3u8
亮剑,https://js.hls.huya.com/huyalive/30765679-2475713500-10633108516765696000-2789274576-10057-A-0-1_1200.m3u8
周星驰,https://tx.hls.huya.com/huyalive/94525224-2460685313-10568562945082523648-2789274524-10057-A-0-1_1200.m3u8
李连杰,https://js.hls.huya.com/huyalive/94525224-2460686093-10568566295157014528-2789253848-10057-A-0-1_1200.m3u8
洪金宝,http://tx.hls.huya.com/huyalive/29106097-2689406282-11550912026846953472-2789274558-10057-A-0-1.m3u8

速度与激情,https://aldirect.hls.huya.com/huyalive/29169025-2686219962-11537226886652362752-2710080226-10057-A-0-1_1200.m3u8
黑夜传说,https://aldirect.hls.huya.com/huyalive/29169025-2686220018-11537227127170531328-2847699120-10057-A-1524041208-1_1200.m3u8
未解之谜,https://aldirect.hls.huya.com/huyalive/28466698-2689662310-11552011658733813760-3048959582-10057-A-1525512946-1_1200.m3u8
勇敢者游戏3,https://aldirect.hls.huya.com/huyalive/94525224-2702136290-11605586994884771840-4573721796-10057-A-0-1_1200.m3u8
异型怪物,https://aldirect.hls.huya.com/huyalive/30765679-2478268764-10644083292078342144-2847699106-10057-A-0-1_1200.m3u8
生化危机,https://aldirect.hls.huya.com/huyalive/28466698-2689654156-11551976637570482176-2847699186-10057-A-0-1_1200.m3u8
舌尖上的中国,http://aldirect.hls.huya.com/huyalive/30765679-2523417472-10837995516394995712-2847699158-10057-A-1521181527-1_1200.m3u8
爱情公寓,https://aldirect.hls.huya.com/huyalive/30765679-2523417493-10837995606589308928-2777071594-10057-A-0-1_1200.m3u8
魔幻手机,https://aldirect.hls.huya.com/huyalive/29169025-2686220680-11537229970438881280-2847687524-10057-A-0-1_1200.m3u8
新三国,https://aldirect.hls.huya.com/huyalive/30765679-2523417353-10837995005293887488-2847699118-10057-A-0-1_1200.m3u8
鹿鼎记,https://aldirect.hls.huya.com/huyalive/94525224-2701055008-11600942924057018368-2847687618-10057-A-0-1_1200.m3u8
铁齿铜牙纪晓岚,https://aldirect.hls.huya.com/huyalive/94525224-2468571348-10602433207502635008-2789253864-10057-A-0-1_1200.m3u8
蓝球火,https://aldirect.hls.huya.com/huyalive/30765679-2682197822-11519951926892429312-2847699094-10057-A-0-1_1200.m3u8
神雕侠侣古天乐,https://aldirect.hls.huya.com/huyalive/29359996-2689607114-11551774593718943744-2847687530-10057-A-1525492553-1_1200.m3u8
野食小哥,https://aldirect.hls.huya.com/huyalive/94525224-2656999522-11411726052477632512-3724460598-10057-A-0-1_1200.m3u8
女神系列,https://aldirect.hls.huya.com/huyalive/28466698-2689661530-11552008308659322880-3049003102-10057-A-0-1_1200.m3u8
倚天屠龙记,https://aldirect.hls.huya.com/huyalive/30765679-2523417175-10837994240789708800-2789253884-10057-A-0-1_1200.m3u8
终极一班,https://aldirect.hls.huya.com/huyalive/29169025-2686221732-11537234488744476672-2847699168-10057-A-0-1_1200.m3u8
轩辕剑,https://aldirect.hls.huya.com/huyalive/28466698-2689663056-11552014862779416576-3048959692-10057-A-0-1_1200.m3u8
三国演义,https://aldirect.hls.huya.com/huyalive/29169025-2686221140-11537231946123837440-3049003146-10057-A-0-1_1200.m3u8
重案六组,https://aldirect.hls.huya.com/huyalive/30765679-2523416621-10837991861377826816-2777027388-10057-A-0-1_1200.m3u8
康熙王朝,https://aldirect.hls.huya.com/huyalive/29141112-2691519968-11559990239090966528-3049003118-10057-A-0-1_1200.m3u8
龙门镖局,https://aldirect.hls.huya.com/huyalive/29106097-2689454638-11551119714285518848-2847687516-10057-A-0-1_1200.m3u8
咱们结婚吧,https://aldirect.hls.huya.com/huyalive/29106097-2689287372-11550401312285786112-2789253858-10057-A-0-1_1200.m3u8
天地玄黄,https://aldirect.hls.huya.com/huyalive/30765679-2691679356-11560674805338341376-2847699204-10057-A-0-1_1200.m3u8
少林寺传奇,https://aldirect.hls.huya.com/huyalive/30765679-2523417602-10837996074740744192-2847699224-10057-A-0-1_1200.m3u8
大宅门,https://aldirect.hls.huya.com/huyalive/29106097-2689284984-11550391055903883264-2847699150-10057-A-0-1_1200.m3u8
四大天王,https://aldirect.hls.huya.com/huyalive/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1_1200.m3u8
春光灿烂猪八戒,https://aldirect.hls.huya.com/huyalive/30765679-2554414938-10971128619123867648-3048959644-10057-A-0-1_1200.m3u8
大秦帝国,https://aldirect.hls.huya.com/huyalive/30765679-2554414808-10971128060778119168-3048959636-10057-A-0-1_1200.m3u8
 西游记后传,https://aldirect.hls.huya.com/huyalive/29169025-2686221304-11537232650498473984-2789253854-10057-A-0-1_1200.m3u8
家有儿女,https://aldirect.hls.huya.com/huyalive/29169025-2686221252-11537232427160174592-2847687508-10057-A-0-1_1200.m3u8
康熙微服私访,https://aldirect.hls.huya.com/huyalive/29169025-2686221704-11537234368485392384-2789274536-10057-A-0-1_1200.m3u8

影视频道,http://tx.hls.huya.com/huyalive/30765679-2523417522-10837995731143360512-2777068634-10057-A-0-1.m3u8
歐美影院,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
亚洲影院,http://112.17.40.145/PLTV/88888888/224/3221226245/index.m3u8
亚洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
大众影视,http://39.134.52.206/wh7f454c46tw2522585283_-1736190513/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8?icpid=88888890&RTS=1575014274&from=1&ocs=2_39.134.52.206_80&hms_devid=835&vqe=3
惊悚午夜场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_jingnawuyechang_1080p_t10/c16_lb_jingnawuyechang_1080p_t10.m3u8
音乐选秀,http://112.17.40.145/PLTV/88888888/224/3221226120/index.m3u8
音乐选秀2,http://112.17.40.145/PLTV/88888888/224/3221226479/index.m3u8
电影啊,http://112.17.40.145/PLTV/88888888/224/3221226176/index.m3u8
灾难电影,https://aldirect.hls.huya.com/huyalive/29106097-2689453724-11551115788685410304-2847687506-10057-A-1525422901-1_1200.m3u8
综艺向往的生活,https://aldirect.hls.huya.com/huyalive/29169025-2686221456-11537233303333502976-2789274584-10057-A-0-1_1200.m3u8
韩国电影2,https://aldirect.hls.huya.com/huyalive/28466698-2689662310-11552011658733813760-3048959582-10057-A-1525512946-1_2000.m3u8
韩国电影,https://aldirect.hls.huya.com/backsrc/29106097-2689451738-11551107258880360448-2789274592-10057-A-0-1_2000.m3u8
国外恐怖片,https://aldirect.hls.huya.com/huyalive/30765679-2554414651-10971127386468253696-3048959632-10057-A-0-1_1200.m3u8
24小时电影,http://aldirect.hls.huya.com/huyalive/30765679-2504742278-10757786168918540288-3049003128-10057-A-0-1_2000.m3u8
虎牙卡式台,http://aldirect.hls.huya.com/huyalive/30765679-2480413542-10653295043445522432-3048959596-10057-A-0-1.m3u8
虎牙爆谷中文,http://aldirect.hls.huya.com/huyalive/94525224-2460686034-10568566041753944064-2789274542-10057-A-0-1_4000.m3u8
虎牙小品,https://aldirect.hls.huya.com/huyalive/29169025-2686220848-11537230691993387008-2847687614-10057-A-0-1_1200.m3u8
日本WOWOW MOVIES,http://192.240.127.34:1935/live/cs27.stream/playlist.m3u8?wowzasessionid=1300220279

韩国热舞,https://aldirect.hls.huya.com/huyalive/30765679-2533159102-10879835498654728192-3049003136-10057-A-0-1_1200.m3u8
丧尸电影,http://aldirect.hls.huya.com/huyalive/29106097-2689286606-11550398022340837376-2789274544-10057-A-0-1_1200.m3u8

好莱坞大片,http://110.185.186.41/r/baiducdnct.inter.iqiyi.com/tslive/c17_lb_haolaiwudapian_720p_t10/c17_lb_haolaiwudapian_720p_t10.m3u8
欧美高清电影2,http://aldirect.hls.huya.com/huyalive/30765679-2478268764-10644083292078342144-2847699106-10057-A-0-1_1200.m3u8
欧美高清电影4,http://aldirect.hls.huya.com/huyalive/29169025-2686220018-11537227127170531328-2847699120-10057-A-1524041208-1_1200.m3u8
欧美高清电影9,http://aldirect.hls.huya.com/huyalive/30765679-2591336344-11129704850416205824-3048991622-10057-A-0-1.m3u8
欧美高清电影12,http://aldirect.hls.huya.com/huyalive/30765679-2554414651-10971127386468253696-3048959632-10057-A-0-1.m3u8
爱好影视3,http://aldirect.hls.huya.com/huyalive/28466698-2689658976-11551997339312848896-2789274534-10057-A-0-1_1200.m3u8
爱好影视4,http://aldirect.hls.huya.com/huyalive/30765679-2523417493-10837995606589308928-2777071594-10057-A-0-1_1200.m3u8
爱好影视5,http://aldirect.hls.huya.com/huyalive/30765679-2480428944-10653361194531815424-2789274554-10057-A-0-1_1200.m3u8
爱好影视9,http://aldirect.hls.huya.com/huyalive/29169025-2686221704-11537234368485392384-2789274536-10057-A-0-1_1200.m3u8
爱好影视10,http://aldirect.hls.huya.com/huyalive/30765679-2682197822-11519951926892429312-2847699094-10057-A-0-1_1200.m3u8
爱好影视12,http://aldirect.hls.huya.com/huyalive/30765679-2523417175-10837994240789708800-2789253884-10057-A-0-1_1200.m3u8
爱好影视14,http://aldirect.hls.huya.com/huyalive/94525224-2468571348-10602433207502635008-2789253864-10057-A-0-1_1200.m3u8
爱好影视16,http://al.hls.huya.com/huyalive/94525224-2667571840-11457133812530544640-3527487402-10057-A-0-1_1200.m3u8
爱好影视17,http://aldirect.hls.huya.com/huyalive/30765679-2523417506-10837995662423883776-2777071322-10057-A-0-1_1200.m3u8
爱好影视19,http://aldirect.hls.huya.com/huyalive/30765679-2475713500-10633108516765696000-2789274576-10057-A-0-1_1200.m3u8
爱好影视22,http://aldirect.hls.huya.com/huyalive/29169025-2686221140-11537231946123837440-3049003146-10057-A-0-1_1200.m3u8
爱好影视28,http://aldirect.hls.huya.com/huyalive/30765679-2533159102-10879835498654728192-3049003136-10057-A-0-1_1200.m3u8
爱好影视33,http://aldirect.hls.huya.com/huyalive/29169025-2686221252-11537232427160174592-2847687508-10057-A-0-1_1200.m3u8
爱好影视37,http://aldirect.hls.huya.com/huyalive/29359996-2689607114-11551774593718943744-2847687530-10057-A-1525492553-1_1200.m3u8
爱好影视40,http://aldirect.hls.huya.com/huyalive/28466698-2689663056-11552014862779416576-3048959692-10057-A-0-1_1200.m3u8
爱好影视41,http://aldirect.hls.huya.com/huyalive/29141112-2689670670-11552047564660408320-2847687630-10057-A-0-1_1200.m3u8
电影-刘德华,https://aldirect.hls.huya.com/huyalive/94525224-2467341872-10597152648291418112-2789274550-10057-A-0-1_1200.m3u8
电影-女神系列2,https://aldirect.hls.huya.com/huyalive/94525224-2472147404-10617792251071299584-2777026638-10057-A-0-1_1200.m3u8
电影-顶级科幻,https://aldirect.hls.huya.com/huyalive/28466698-2689656864-11551988268341919744-2847699194-10057-A-0-1_1200.m3u8
春晚小品,http://aldirect.hls.huya.com/huyalive/29106097-2689281338-11550375396453122048-2777038134-10057-A-0-1_1200.m3u8
X战警系列,http://aldirect.hls.huya.com/huyalive/28466698-2689659874-11552001196193480704-2847699220-10057-A-0-1_1200.m3u8


IPTV资源,#genre#
TCCTV-1 HD,http://iptv.pdsu.edu.cn/hls/cctv1hd.m3u8
CCTV-2 HD,http://iptv.pdsu.edu.cn/hls/cctv2hd.m3u8
CCTV-3 HD,http://iptv.pdsu.edu.cn/hls/cctv3hd.m3u8
CCTV-4 HD,http://iptv.pdsu.edu.cn/hls/cctv4hd.m3u8
CCTV-5 HD,http://iptv.pdsu.edu.cn/hls/cctv5hd.m3u8
CCTV-6 HD,http://iptv.pdsu.edu.cn/hls/cctv6hd.m3u8
CCTV-7 HD,http://iptv.pdsu.edu.cn/hls/cctv7hd.m3u8
CCTV-8 HD,http://iptv.pdsu.edu.cn/hls/cctv8hd.m3u8
CCTV-9 HD,http://iptv.pdsu.edu.cn/hls/cctv9hd.m3u8
CCTV-10 HD,http://iptv.pdsu.edu.cn/hls/cctv10hd.m3u8
CCTV-11,http://iptv.pdsu.edu.cn/hls/cctv11.m3u8
CCTV-12 HD,http://iptv.pdsu.edu.cn/hls/cctv12hd.m3u8#http://iptv.pdsu.edu.cn/hls/cctv12.m3u8
CCTV-13,http://iptv.pdsu.edu.cn/hls/cctv13.m3u8
CCTV-14 HD,http://iptv.pdsu.edu.cn/hls/cctv14hd.m3u8#http://iptv.pdsu.edu.cn/hls/cctv14.m3u8
CCTV-15,http://iptv.pdsu.edu.cn/hls/cctv15.m3u8
CCTV-5+ HD,http://iptv.pdsu.edu.cn/hls/cctv5phd.m3u8
CGTN HD,http://iptv.pdsu.edu.cn/hls/cgtnhd.m3u8#http://iptv.pdsu.edu.cn/hls/cctv16.m3u8

凤凰中文,http://iptv.pdsu.edu.cn/hls/fhzw.m3u8
凤凰资讯,http://iptv.pdsu.edu.cn/hls/fhzx.m3u8
凤凰电影,http://iptv.pdsu.edu.cn/hls/fhdy.m3u8
星空卫视,http://iptv.pdsu.edu.cn/hls/startv.m3u8
Channel V,http://iptv.pdsu.edu.cn/hls/channelv.m3u8
探索频道,http://iptv.pdsu.edu.cn/hls/discovery.m3u8
国家地理频道,http://iptv.pdsu.edu.cn/hls/natlgeo.m3u8

北京卫视 HD,http://iptv.pdsu.edu.cn/hls/btv1hd.m3u8
北京文艺 HD,http://iptv.pdsu.edu.cn/hls/btv2hd.m3u8
北京体育 HD,http://iptv.pdsu.edu.cn/hls/btv6hd.m3u8
北京影视 HD,http://iptv.pdsu.edu.cn/hls/btv4hd.m3u8
北京新闻 HD,http://iptv.pdsu.edu.cn/hls/btv9hd.m3u8
北京冬奥纪实 HD,http://iptv.pdsu.edu.cn/hls/btv11hd.m3u8
湖南卫视 HD,http://iptv.pdsu.edu.cn/hls/hunanhd.m3u8
浙江卫视 HD,http://iptv.pdsu.edu.cn/hls/zjhd.m3u8
江苏卫视 HD,http://iptv.pdsu.edu.cn/hls/jshd.m3u8
东方卫视 HD,http://iptv.pdsu.edu.cn/hls/dfhd.m3u8
安徽卫视 HD,http://iptv.pdsu.edu.cn/hls/ahhd.m3u8
黑龙江卫视 HD,http://iptv.pdsu.edu.cn/hls/hljhd.m3u8
辽宁卫视 HD,http://iptv.pdsu.edu.cn/hls/lnhd.m3u8
深圳卫视 HD,http://iptv.pdsu.edu.cn/hls/szhd.m3u8
广东卫视 HD,http://iptv.pdsu.edu.cn/hls/gdhd.m3u8
天津卫视 HD,http://iptv.pdsu.edu.cn/hls/tjhd.m3u8
湖北卫视 HD,http://iptv.pdsu.edu.cn/hls/hbhd.m3u8
山东卫视 HD,http://iptv.pdsu.edu.cn/hls/sdhd.m3u8
重庆卫视 HD,http://iptv.pdsu.edu.cn/hls/cqhd.m3u8

四川卫视 HD,http://iptv.pdsu.edu.cn/hls/schd.m3u8
金鹰纪实 HD,http://iptv.pdsu.edu.cn/hls/gedocu.m3u8
东南卫视 HD,http://iptv.pdsu.edu.cn/hls/dnhd.m3u8
河北卫视 HD,http://iptv.pdsu.edu.cn/hls/hebhd.m3u8
江西卫视 HD,http://iptv.pdsu.edu.cn/hls/jxhd.m3u8
CCTV-第一剧场,http://iptv.pdsu.edu.cn/hls/dyjctv.m3u8
CCTV-风云剧场,http://iptv.pdsu.edu.cn/hls/fyjctv.m3u8
CCTV-风云音乐,http://iptv.pdsu.edu.cn/hls/fyyytv.m3u8
CCTV-风云足球,http://iptv.pdsu.edu.cn/hls/fyzqtv.m3u8
CCTV-兵器科技,http://iptv.pdsu.edu.cn/hls/gfjstv.m3u8
CCTV-怀旧剧场,http://iptv.pdsu.edu.cn/hls/hjjctv.m3u8
CCTV-世界地理,http://iptv.pdsu.edu.cn/hls/sjdltv.m3u8
CHC-动作电影,http://iptv.pdsu.edu.cn/hls/chcatv.m3u8
CHC-家庭影院,http://iptv.pdsu.edu.cn/hls/chctv.m3u8
CHC-高清电影 HD,http://iptv.pdsu.edu.cn/hls/chchd.m3u8

北京卫视,http://iptv.pdsu.edu.cn/hls/btv1.m3u8
浙江卫视,http://iptv.pdsu.edu.cn/hls/zjtv.m3u8
湖南卫视,http://iptv.pdsu.edu.cn/hls/hunantv.m3u8
江苏卫视,http://iptv.pdsu.edu.cn/hls/jstv.m3u8
东方卫视,http://iptv.pdsu.edu.cn/hls/dftv.m3u8
深圳卫视,http://iptv.pdsu.edu.cn/hls/sztv.m3u8
安徽卫视,http://iptv.pdsu.edu.cn/hls/ahtv.m3u8
河南卫视,http://iptv.pdsu.edu.cn/hls/hntv.m3u8
陕西卫视,http://iptv.pdsu.edu.cn/hls/sxtv.m3u8
吉林卫视,http://iptv.pdsu.edu.cn/hls/jltv.m3u8
广东卫视,http://iptv.pdsu.edu.cn/hls/gdtv.m3u8
山东卫视,http://iptv.pdsu.edu.cn/hls/sdtv.m3u8
湖北卫视,http://iptv.pdsu.edu.cn/hls/hbtv.m3u8
广西卫视,http://iptv.pdsu.edu.cn/hls/gxtv.m3u8
河北卫视,http://iptv.pdsu.edu.cn/hls/hebtv.m3u8
西藏卫视,http://iptv.pdsu.edu.cn/hls/xztv.m3u8
内蒙古卫视,http://iptv.pdsu.edu.cn/hls/nmtv.m3u8
青海卫视,http://iptv.pdsu.edu.cn/hls/qhtv.m3u8
四川卫视,http://iptv.pdsu.edu.cn/hls/sctv.m3u8
天津卫视,http://iptv.pdsu.edu.cn/hls/tjtv.m3u8
山西卫视,http://iptv.pdsu.edu.cn/hls/sxrtv.m3u8
辽宁卫视,http://iptv.pdsu.edu.cn/hls/lntv.m3u8
厦门卫视,http://iptv.pdsu.edu.cn/hls/xmtv.m3u8
新疆卫视,http://iptv.pdsu.edu.cn/hls/xjtv.m3u8
黑龙江卫视,http://iptv.pdsu.edu.cn/hls/hljtv.m3u8
云南卫视,http://iptv.pdsu.edu.cn/hls/yntv.m3u8
江西卫视,http://iptv.pdsu.edu.cn/hls/jxtv.m3u8
东南卫视,http://iptv.pdsu.edu.cn/hls/dntv.m3u8
贵州卫视,http://iptv.pdsu.edu.cn/hls/gztv.m3u8
宁夏卫视,http://iptv.pdsu.edu.cn/hls/nxtv.m3u8
甘肃卫视,http://iptv.pdsu.edu.cn/hls/gstv.m3u8
兵团卫视,http://iptv.pdsu.edu.cn/hls/bttv.m3u8
海南卫视,http://iptv.pdsu.edu.cn/hls/lytv.m3u8
CETV-1,http://iptv.pdsu.edu.cn/hls/cetv1.m3u8
CETV-3,http://iptv.pdsu.edu.cn/hls/cetv3.m3u8
CETV-4,http://iptv.pdsu.edu.cn/hls/cetv4.m3u8

金鹰卡通,http://iptv.pdsu.edu.cn/hls/jykttv.m3u8
山东教育卫视,http://iptv.pdsu.edu.cn/hls/sdetv.m3u8


北京文艺,http://iptv.pdsu.edu.cn/hls/btv2.m3u8
北京科教,http://iptv.pdsu.edu.cn/hls/btv3.m3u8
北京影视,http://iptv.pdsu.edu.cn/hls/btv4.m3u8
北京财经,http://iptv.pdsu.edu.cn/hls/btv5.m3u8
北京体育,http://iptv.pdsu.edu.cn/hls/btv6.m3u8
北京生活,http://iptv.pdsu.edu.cn/hls/btv7.m3u8
北京青年,http://iptv.pdsu.edu.cn/hls/btv8.m3u8
北京新闻,http://iptv.pdsu.edu.cn/hls/btv9.m3u8
北京卡酷少儿,http://iptv.pdsu.edu.cn/hls/btv10.m3u8

港台地区,#genre#
凤凰资讯,http://24tl.qingk.cn/live/fhzx889.flv
凤凰资讯,http://liveali.ifeng.com/live/FHZX.m3u8
凤凰资讯,rtmp://ivi.bupt.edu.cn:1935/livetv/fhzx

凤凰中文,http://24tl.qingk.cn/live/fhws988.flv
凤凰中文,http://liveali.ifeng.com/live/FHZW.m3u8
凤凰中文,rtmp://ivi.bupt.edu.cn:1935/livetv/fhzw

凤凰香港,p8p://0198.02686.cc:16871/5d1a69d6000505cd11be625a06b24e50.ts
凤凰香港,http://live.centerch.com/fhxg.m3u8

凤凰电影台,rtmp://58.200.131.2:1935/livetv/fhdy
凤凰电影台,https://116.77.72.195/streams/d/fhdy/playlist.m3u8

WarnerTV,http://192.200.120.82:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xianggangweishi_2_hd.m3u8

星空卫视,rtmp://ivi.bupt.edu.cn:1935/livetv/startv
星空卫视,rtmp://58.200.131.2:1935/livetv/startv
星空卫视,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=233&FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=233&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1
星空卫视,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=233&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
星空卫视,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=233&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8

Channel[V],rtmp://ivi.bupt.edu.cn:1935/livetv/channelv
